date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-01-14 23:00:00,-3.9,68.44,0.0,36.67,0.0,0.0,0.0
2018-01-15 00:00:00,-5.0,78.52,1.5,40.0,0.0,0.0,0.0
2018-01-15 01:00:00,-4.4,67.74,1.5,40.0,0.0,0.0,0.0
2018-01-15 02:00:00,-5.0,71.3,2.1,40.0,0.0,0.0,0.0
2018-01-15 03:00:00,-5.6,75.06,1.5,20.0,0.0,0.0,0.0
2018-01-15 04:00:00,-6.1,82.6,1.5,20.0,0.0,0.0,0.0
2018-01-15 05:00:00,-6.1,78.36,2.1,30.0,0.0,0.0,0.0
2018-01-15 06:00:00,-6.7,82.53,2.1,10.0,0.0,0.0,0.0
2018-01-15 07:00:00,-6.7,78.97,1.5,50.0,0.0,0.0,0.0
2018-01-15 08:00:00,-7.2,82.47,2.1,350.0,1.5,13.5,2.0
2018-01-15 09:00:00,-4.4,71.41,2.6,10.0,87.0,390.5,34.5
2018-01-15 10:00:00,-2.8,48.67,2.6,60.0,265.5,712.0,58.5
2018-01-15 11:00:00,-1.1,42.23,0.0,116.67,434.0,868.0,66.0
2018-01-15 12:00:00,1.1,37.23,2.6,30.0,550.5,926.0,70.5
2018-01-15 13:00:00,2.2,36.3,1.5,140.0,608.5,950.0,72.0
2018-01-15 14:00:00,3.9,33.93,1.5,30.0,601.0,951.0,70.0
2018-01-15 15:00:00,5.0,31.42,1.5,153.33,530.0,924.5,67.0
2018-01-15 16:00:00,5.6,33.19,2.1,320.0,401.0,860.5,60.0
2018-01-15 17:00:00,5.0,34.61,1.5,230.0,230.5,724.0,48.0
2018-01-15 18:00:00,2.8,44.48,0.0,0.0,58.0,352.0,24.0
2018-01-15 19:00:00,0.0,54.38,0.0,0.0,0.0,0.0,0.0
2018-01-15 20:00:00,-0.6,57.15,0.0,93.33,0.0,0.0,0.0
2018-01-15 21:00:00,-1.7,62.61,0.0,100.0,0.0,0.0,0.0
2018-01-15 22:00:00,-2.8,65.16,0.0,50.0,0.0,0.0,0.0
2018-01-15 23:00:00,-3.3,74.78,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:00:00,-3.3,74.78,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:00:00,-4.4,78.6,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:00:00,-5.0,82.73,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:00:00,-5.6,90.95,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:00:00,-5.6,87.09,0.0,243.33,0.0,0.0,0.0
2018-01-16 05:00:00,-6.1,90.92,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:00:00,-6.7,95.76,1.5,180.0,0.0,0.0,0.0
2018-01-16 07:00:00,-6.7,90.88,0.0,0.0,0.0,0.0,0.0
2018-01-16 08:00:00,-6.7,95.76,0.0,0.0,1.5,14.5,2.0
2018-01-16 09:00:00,-2.2,86.66,0.0,0.0,93.5,469.0,33.5
2018-01-16 10:00:00,1.1,63.9,0.0,0.0,266.5,721.0,57.0
2018-01-16 11:00:00,5.0,46.05,3.1,280.0,421.5,813.5,74.5
2018-01-16 12:00:00,6.7,37.25,0.0,93.33,531.5,854.0,87.5
2018-01-16 13:00:00,8.9,37.08,2.6,150.0,598.0,906.0,84.0
2018-01-16 14:00:00,10.0,37.8,4.12,210.0,519.5,651.5,153.0
2018-01-16 15:00:00,10.6,37.87,4.1,220.0,403.5,432.0,185.5
2018-01-16 16:00:00,10.0,39.42,3.6,250.0,239.5,182.0,167.5
2018-01-16 17:00:00,8.9,42.45,2.6,260.0,132.0,128.5,99.0
2018-01-16 18:00:00,7.2,50.12,0.0,216.67,34.0,50.0,28.5
2018-01-16 19:00:00,5.6,63.94,0.0,60.0,0.0,0.0,0.0
2018-01-16 20:00:00,6.7,54.08,0.0,186.67,0.0,0.0,0.0
2018-01-16 21:00:00,5.0,70.05,1.5,210.0,0.0,0.0,0.0
2018-01-16 22:00:00,5.6,67.18,0.0,133.33,0.0,0.0,0.0
2018-01-16 23:00:00,6.1,61.76,0.0,143.33,0.0,0.0,0.0
2018-01-17 00:00:00,6.7,56.85,3.1,280.0,0.0,0.0,0.0
2018-01-17 01:00:00,6.1,67.78,1.5,260.0,0.0,0.0,0.0
2018-01-17 02:00:00,5.6,72.75,3.1,240.0,0.0,0.0,0.0
2018-01-17 03:00:00,5.0,70.05,2.1,280.0,0.0,0.0,0.0
2018-01-17 04:00:00,3.9,75.66,2.6,266.67,0.0,0.0,0.0
2018-01-17 05:00:00,3.3,82.44,2.6,270.0,0.0,0.0,0.0
2018-01-17 06:00:00,2.17,95.78,2.85,280.0,0.0,0.0,0.0
2018-01-17 07:00:00,0.0,100.0,2.6,250.0,0.0,0.0,0.0
2018-01-17 08:00:00,0.0,100.0,1.5,290.0,0.5,1.0,0.5
2018-01-17 09:00:00,0.0,100.0,1.66,267.5,61.5,115.5,45.5
2018-01-17 10:00:00,-0.53,100.0,2.43,263.33,77.0,16.0,73.0
2018-01-17 11:00:00,-0.68,95.94,2.7,270.0,114.5,7.5,111.5
2018-01-17 12:00:00,-1.1,95.13,3.43,266.67,215.5,54.0,186.5
2018-01-17 13:00:00,-0.68,95.94,3.1,270.0,314.5,124.0,244.0
2018-01-17 14:00:00,-1.7,95.91,2.6,336.67,136.5,0.5,136.0
2018-01-17 15:00:00,-1.7,95.91,3.1,236.67,105.0,0.0,105.0
2018-01-17 16:00:00,-1.05,95.13,2.35,300.0,72.5,0.0,72.5
2018-01-17 17:00:00,-1.4,83.11,3.1,330.0,44.0,0.0,44.0
2018-01-17 18:00:00,-2.8,75.51,2.6,330.0,11.5,8.5,11.0
2018-01-17 19:00:00,-3.05,82.22,2.35,340.0,0.0,0.0,0.0
2018-01-17 20:00:00,-3.9,68.44,3.1,340.0,0.0,0.0,0.0
2018-01-17 21:00:00,-5.6,71.82,3.1,350.0,0.0,0.0,0.0
2018-01-17 22:00:00,-6.7,70.99,2.1,340.0,0.0,0.0,0.0
2018-01-17 23:00:00,-7.8,74.7,1.5,330.0,0.0,0.0,0.0
2018-01-18 00:00:00,-8.3,73.95,2.1,340.0,0.0,0.0,0.0
2018-01-18 01:00:00,-8.3,73.95,2.6,10.0,0.0,0.0,0.0
2018-01-18 02:00:00,-8.9,82.26,0.0,165.0,0.0,0.0,0.0
2018-01-18 03:00:00,-8.3,70.69,2.1,320.0,0.0,0.0,0.0
2018-01-18 04:00:00,-7.8,64.09,0.0,290.0,0.0,0.0,0.0
2018-01-18 05:00:00,-8.9,74.51,2.1,260.0,0.0,0.0,0.0
2018-01-18 06:00:00,-8.9,74.51,2.6,260.0,0.0,0.0,0.0
2018-01-18 07:00:00,-8.3,73.95,3.1,260.0,0.0,0.0,0.0
2018-01-18 08:00:00,-8.3,73.95,2.1,240.0,1.5,20.5,2.0
2018-01-18 09:00:00,-6.7,70.99,3.1,270.0,89.0,464.5,30.0
2018-01-18 10:00:00,-4.4,64.82,2.1,280.0,278.5,748.0,57.0
2018-01-18 11:00:00,-1.7,56.88,2.6,250.0,466.0,917.0,72.0
2018-01-18 12:00:00,0.0,54.38,3.1,240.0,589.5,968.0,81.0
2018-01-18 13:00:00,2.8,46.45,3.1,226.67,647.0,982.5,85.0
2018-01-18 14:00:00,4.4,34.24,3.1,280.0,639.5,977.0,85.0
2018-01-18 15:00:00,5.6,33.19,1.5,240.0,565.5,952.0,79.5
2018-01-18 16:00:00,7.2,28.2,3.6,250.0,432.5,893.5,70.0
2018-01-18 17:00:00,6.7,27.93,2.1,250.0,247.5,732.5,54.5
2018-01-18 18:00:00,4.4,31.07,2.1,240.0,31.0,142.0,16.5
2018-01-18 19:00:00,1.7,41.46,1.5,230.0,0.0,0.0,0.0
2018-01-18 20:00:00,1.7,39.67,3.1,230.0,0.0,0.0,0.0
2018-01-18 21:00:00,0.6,44.88,2.6,210.0,0.0,0.0,0.0
2018-01-18 22:00:00,0.6,47.3,3.6,230.0,0.0,0.0,0.0
2018-01-18 23:00:00,-0.6,49.25,3.6,240.0,0.0,0.0,0.0
2018-01-19 00:00:00,-1.7,56.88,3.1,220.0,0.0,0.0,0.0
2018-01-19 01:00:00,-2.2,56.26,2.1,190.0,0.0,0.0,0.0
2018-01-19 02:00:00,-2.2,59.31,2.1,200.0,0.0,0.0,0.0
2018-01-19 03:00:00,-3.9,64.93,0.0,216.67,0.0,0.0,0.0
2018-01-19 04:00:00,-3.3,61.71,2.6,210.0,0.0,0.0,0.0
2018-01-19 05:00:00,-3.3,61.71,1.5,200.0,0.0,0.0,0.0
2018-01-19 06:00:00,-5.6,75.06,3.6,220.0,0.0,0.0,0.0
2018-01-19 07:00:00,-3.9,64.93,3.1,250.0,0.0,0.0,0.0
2018-01-19 08:00:00,-4.4,64.82,2.1,230.0,1.5,20.5,2.0
2018-01-19 09:00:00,-1.1,54.11,2.6,240.0,103.0,548.5,31.5
2018-01-19 10:00:00,1.1,47.67,2.6,220.0,291.0,824.0,48.5
2018-01-19 11:00:00,3.9,39.05,1.5,56.67,458.5,931.0,56.5
2018-01-19 12:00:00,7.2,34.17,2.1,220.0,579.0,980.0,61.5
2018-01-19 13:00:00,9.4,28.18,2.6,220.0,637.0,997.0,63.5
2018-01-19 14:00:00,11.1,26.27,1.5,210.0,627.0,989.5,62.5
2018-01-19 15:00:00,12.8,22.48,3.1,230.0,555.5,964.5,60.0
2018-01-19 16:00:00,12.8,17.58,2.6,270.0,426.5,906.5,55.5
2018-01-19 17:00:00,12.2,19.29,3.1,210.0,253.5,780.5,47.0
2018-01-19 18:00:00,8.9,26.48,1.5,250.0,71.0,434.0,25.5
2018-01-19 19:00:00,10.0,17.38,2.6,230.0,0.0,0.0,0.0
2018-01-19 20:00:00,5.6,30.13,2.6,210.0,0.0,0.0,0.0
2018-01-19 21:00:00,5.6,27.09,4.1,240.0,0.0,0.0,0.0
2018-01-19 22:00:00,3.9,27.64,3.6,220.0,0.0,0.0,0.0
2018-01-19 23:00:00,4.4,26.69,3.6,240.0,0.0,0.0,0.0
2018-01-20 00:00:00,3.9,27.64,3.6,250.0,0.0,0.0,0.0
2018-01-20 01:00:00,4.4,25.51,4.6,250.0,0.0,0.0,0.0
2018-01-20 02:00:00,1.7,34.1,4.1,240.0,0.0,0.0,0.0
2018-01-20 03:00:00,1.7,32.32,3.6,240.0,0.0,0.0,0.0
2018-01-20 04:00:00,1.7,34.1,3.6,240.0,0.0,0.0,0.0
2018-01-20 05:00:00,1.1,37.23,3.1,240.0,0.0,0.0,0.0
2018-01-20 06:00:00,0.6,42.94,3.6,240.0,0.0,0.0,0.0
2018-01-20 07:00:00,1.1,41.42,3.6,250.0,0.0,0.0,0.0
2018-01-20 08:00:00,0.0,49.41,2.1,240.0,1.5,18.0,2.0
2018-01-20 09:00:00,3.3,42.93,3.6,240.0,100.0,504.0,33.0
2018-01-20 10:00:00,5.6,41.95,2.6,280.0,284.0,778.5,53.5
2018-01-20 11:00:00,8.3,40.29,1.5,103.33,447.5,885.0,63.5
2018-01-20 12:00:00,11.7,30.75,0.0,0.0,563.5,932.0,69.0
2018-01-20 13:00:00,13.9,32.05,1.5,143.33,620.5,949.5,71.5
2018-01-20 14:00:00,14.4,32.35,2.1,270.0,612.5,945.5,70.0
2018-01-20 15:00:00,15.0,34.1,3.1,163.33,541.0,914.0,68.0
2018-01-20 16:00:00,15.6,36.01,2.6,220.0,413.0,849.5,62.5
2018-01-20 17:00:00,15.6,37.33,1.5,260.0,243.5,718.0,50.5
2018-01-20 18:00:00,12.2,50.38,2.1,160.0,68.5,376.0,28.0
2018-01-20 19:00:00,10.0,58.31,1.5,180.0,0.0,0.0,0.0
2018-01-20 20:00:00,8.9,62.79,2.6,190.0,0.0,0.0,0.0
2018-01-20 21:00:00,7.8,67.66,2.1,190.0,0.0,0.0,0.0
2018-01-20 22:00:00,6.1,73.37,2.1,200.0,0.0,0.0,0.0
2018-01-20 23:00:00,8.3,68.25,2.1,220.0,0.0,0.0,0.0
2018-01-21 00:00:00,7.2,76.22,3.1,240.0,0.0,0.0,0.0
2018-01-21 01:00:00,3.9,85.54,0.0,190.0,0.0,0.0,0.0
2018-01-21 02:00:00,2.8,95.82,0.0,66.67,0.0,0.0,0.0
2018-01-21 03:00:00,2.2,92.42,0.0,196.67,0.0,0.0,0.0
2018-01-21 04:00:00,3.0,82.83,0.0,136.67,0.0,0.0,0.0
2018-01-21 05:00:00,1.7,95.78,0.0,0.0,0.0,0.0,0.0
2018-01-21 06:00:00,1.67,90.89,0.0,0.0,0.0,0.0,0.0
2018-01-21 07:00:00,0.0,95.17,1.5,320.0,0.0,0.0,0.0
2018-01-21 08:00:00,0.6,95.74,0.0,0.0,2.5,24.5,3.0
2018-01-21 09:00:00,3.9,92.52,2.1,10.0,95.5,452.5,34.5
2018-01-21 10:00:00,10.0,69.48,0.0,0.0,272.0,726.0,55.0
2018-01-21 11:00:00,13.9,54.93,0.0,0.0,433.5,846.5,64.0
2018-01-21 12:00:00,17.2,46.34,1.5,240.0,550.0,899.5,70.0
2018-01-21 13:00:00,18.3,41.47,2.6,150.0,608.0,920.0,73.0
2018-01-21 14:00:00,19.4,40.36,2.1,180.0,602.5,915.5,74.5
2018-01-21 15:00:00,20.0,40.26,1.5,190.0,533.0,886.0,72.0
2018-01-21 16:00:00,20.0,38.89,0.0,86.67,408.5,827.0,64.5
2018-01-21 17:00:00,19.4,41.79,1.5,190.0,243.5,704.0,52.0
2018-01-21 18:00:00,14.4,57.39,0.0,183.33,71.5,391.0,29.0
2018-01-21 19:00:00,13.3,61.65,0.0,53.33,0.0,0.0,0.0
2018-01-21 20:00:00,11.1,71.26,1.5,170.0,0.0,0.0,0.0
2018-01-21 21:00:00,10.0,76.69,0.0,153.33,0.0,0.0,0.0
2018-01-21 22:00:00,8.3,86.01,0.0,106.67,0.0,0.0,0.0
2018-01-21 23:00:00,6.1,92.65,0.0,113.33,0.0,0.0,0.0
2018-01-22 00:00:00,6.1,92.65,0.0,180.0,0.0,0.0,0.0
2018-01-22 01:00:00,5.0,92.58,0.0,180.0,0.0,0.0,0.0
2018-01-22 02:00:00,5.0,92.58,0.0,136.67,0.0,0.0,0.0
2018-01-22 03:00:00,5.0,95.89,0.0,126.67,0.0,0.0,0.0
2018-01-22 04:00:00,8.67,77.79,0.0,186.67,0.0,0.0,0.0
2018-01-22 05:00:00,7.33,85.17,0.0,60.0,0.0,0.0,0.0
2018-01-22 06:00:00,3.3,96.52,0.0,50.0,0.0,0.0,0.0
2018-01-22 07:00:00,2.8,100.0,0.0,26.67,0.0,0.0,0.0
2018-01-22 08:00:00,2.8,100.0,0.0,0.0,1.5,8.5,1.5
2018-01-22 09:00:00,5.0,95.89,0.0,0.0,46.0,11.0,44.5
2018-01-22 10:00:00,7.8,88.98,0.0,0.0,138.0,62.0,119.0
2018-01-22 11:00:00,11.1,74.27,0.0,0.0,236.0,111.5,187.5
2018-01-22 12:00:00,14.4,59.82,2.6,120.0,345.0,211.5,230.5
2018-01-22 13:00:00,15.73,61.77,3.1,150.0,282.5,87.0,232.0
2018-01-22 14:00:00,16.7,64.58,3.6,140.0,121.5,2.0,120.0
2018-01-22 15:00:00,17.9,67.45,3.1,155.0,172.5,11.5,166.5
2018-01-22 16:00:00,17.8,69.71,1.5,180.0,129.0,4.0,127.0
2018-01-22 17:00:00,17.2,75.32,4.1,160.0,69.5,0.0,69.5
2018-01-22 18:00:00,16.1,80.78,1.5,130.0,25.0,2.5,25.0
2018-01-22 19:00:00,15.0,86.68,2.1,140.0,0.0,0.0,0.0
2018-01-22 20:00:00,15.6,86.17,3.6,140.0,0.0,0.0,0.0
2018-01-22 21:00:00,15.6,89.61,2.1,130.0,0.0,0.0,0.0
2018-01-22 22:00:00,15.0,96.2,3.6,160.0,0.0,0.0,0.0
2018-01-22 23:00:00,15.68,100.0,4.2,168.0,0.0,0.0,0.0
2018-01-23 00:00:00,15.85,100.0,4.6,190.0,0.0,0.0,0.0
2018-01-23 01:00:00,16.4,97.93,6.95,200.0,0.0,0.0,0.0
2018-01-23 02:00:00,16.07,100.0,5.13,200.0,0.0,0.0,0.0
2018-01-23 03:00:00,16.7,96.25,7.2,200.0,0.0,0.0,0.0
2018-01-23 04:00:00,16.7,96.25,6.2,210.0,0.0,0.0,0.0
2018-01-23 05:00:00,16.85,96.25,5.95,210.0,0.0,0.0,0.0
2018-01-23 06:00:00,16.7,93.22,6.7,220.0,0.0,0.0,0.0
2018-01-23 07:00:00,16.27,89.65,6.0,230.0,0.0,0.0,0.0
2018-01-23 08:00:00,14.43,80.47,4.77,283.33,2.5,24.0,3.0
2018-01-23 09:00:00,11.7,60.84,4.6,250.0,85.0,326.0,40.0
2018-01-23 10:00:00,12.2,54.48,6.7,260.0,260.0,616.0,69.5
2018-01-23 11:00:00,12.8,48.43,6.2,240.0,460.5,904.5,61.5
2018-01-23 12:00:00,12.2,39.26,8.2,260.0,584.5,964.5,65.0
2018-01-23 13:00:00,13.9,43.5,8.2,250.0,620.5,904.5,89.0
2018-01-23 14:00:00,13.3,40.01,8.2,250.0,536.5,648.0,158.5
2018-01-23 15:00:00,13.9,38.47,6.7,240.0,498.5,718.5,121.5
2018-01-23 16:00:00,13.9,36.62,7.2,230.0,435.5,885.0,60.5
2018-01-23 17:00:00,13.3,36.53,5.1,250.0,263.5,767.5,49.5
2018-01-23 18:00:00,11.7,40.58,6.2,260.0,81.0,454.0,29.0
2018-01-23 19:00:00,10.6,43.65,4.6,260.0,0.0,0.0,0.0
2018-01-23 20:00:00,10.0,47.36,5.1,260.0,0.0,0.0,0.0
2018-01-23 21:00:00,8.9,51.0,4.1,270.0,0.0,0.0,0.0
2018-01-23 22:00:00,7.8,54.96,2.1,263.33,0.0,0.0,0.0
2018-01-23 23:00:00,7.2,57.26,3.1,260.0,0.0,0.0,0.0
2018-01-24 00:00:00,6.1,61.76,3.6,260.0,0.0,0.0,0.0
2018-01-24 01:00:00,5.0,66.66,3.1,260.0,0.0,0.0,0.0
2018-01-24 02:00:00,3.9,72.01,2.6,260.0,0.0,0.0,0.0
2018-01-24 03:00:00,3.3,72.07,1.5,270.0,0.0,0.0,0.0
2018-01-24 04:00:00,2.2,77.93,2.1,270.0,0.0,0.0,0.0
2018-01-24 05:00:00,0.6,83.16,1.5,270.0,0.0,0.0,0.0
2018-01-24 06:00:00,-1.1,91.24,0.0,190.0,0.0,0.0,0.0
2018-01-24 07:00:00,-1.7,91.2,0.0,76.67,0.0,0.0,0.0
2018-01-24 08:00:00,-2.2,95.09,1.5,220.0,2.0,16.5,2.5
2018-01-24 09:00:00,3.9,75.66,2.1,280.0,71.0,173.5,45.5
2018-01-24 10:00:00,7.2,57.26,1.5,103.33,244.0,496.5,84.5
2018-01-24 11:00:00,8.9,46.55,2.1,10.0,461.0,878.5,71.0
2018-01-24 12:00:00,10.0,43.23,0.51,46.67,582.0,932.0,77.0
2018-01-24 13:00:00,11.1,40.17,3.1,206.67,643.5,955.5,79.0
2018-01-24 14:00:00,11.7,37.02,4.1,230.0,640.5,961.0,76.5
2018-01-24 15:00:00,12.8,34.44,5.7,240.0,570.5,937.5,72.5
2018-01-24 16:00:00,12.8,31.4,4.6,250.0,441.5,881.5,65.0
2018-01-24 17:00:00,12.2,28.27,3.6,270.0,266.5,746.5,55.0
2018-01-24 18:00:00,10.6,33.08,3.6,260.0,84.5,459.0,30.5
2018-01-24 19:00:00,10.6,26.0,3.6,280.0,0.0,0.0,0.0
2018-01-24 20:00:00,9.4,29.43,3.1,290.0,0.0,0.0,0.0
2018-01-24 21:00:00,7.2,35.99,3.1,290.0,0.0,0.0,0.0
2018-01-24 22:00:00,6.7,38.88,3.1,280.0,0.0,0.0,0.0
2018-01-24 23:00:00,3.3,51.89,2.1,330.0,0.0,0.0,0.0
2018-01-25 00:00:00,2.2,56.11,0.0,0.0,0.0,0.0,0.0
2018-01-25 01:00:00,-0.6,69.08,0.0,0.0,0.0,0.0,0.0
2018-01-25 02:00:00,-2.2,78.91,0.0,0.0,0.0,0.0,0.0
2018-01-25 03:00:00,-1.7,75.68,0.0,0.0,0.0,0.0,0.0
2018-01-25 04:00:00,-3.3,86.56,0.0,203.33,0.0,0.0,0.0
2018-01-25 05:00:00,-3.3,86.56,0.0,216.67,0.0,0.0,0.0
2018-01-25 06:00:00,-3.9,86.5,0.0,226.67,0.0,0.0,0.0
2018-01-25 07:00:00,-3.9,91.06,0.0,340.0,0.0,0.0,0.0
2018-01-25 08:00:00,-3.9,91.06,0.0,336.67,3.5,41.0,4.0
2018-01-25 09:00:00,2.2,67.61,1.5,20.0,106.0,487.0,33.0
2018-01-25 10:00:00,5.6,51.03,4.1,20.0,303.0,824.0,50.0
2018-01-25 11:00:00,8.9,38.69,2.1,20.0,473.0,925.0,59.5
2018-01-25 12:00:00,10.6,31.43,0.0,146.67,592.5,967.0,65.5
2018-01-25 13:00:00,11.7,26.58,2.1,360.0,653.0,982.5,69.5
2018-01-25 14:00:00,12.8,22.48,2.6,100.0,648.5,977.5,71.0
2018-01-25 15:00:00,12.8,21.34,2.6,20.0,577.5,950.5,69.0
2018-01-25 16:00:00,13.3,19.77,1.5,175.0,445.5,886.5,63.5
2018-01-25 17:00:00,12.8,23.48,1.5,33.33,272.0,766.5,52.5
2018-01-25 18:00:00,10.0,28.27,1.5,100.0,86.0,455.0,30.5
2018-01-25 19:00:00,8.3,34.85,0.0,125.0,0.0,0.0,0.0
2018-01-25 20:00:00,5.0,46.05,1.5,170.0,0.0,0.0,0.0
2018-01-25 21:00:00,5.0,48.47,1.5,180.0,0.0,0.0,0.0
2018-01-25 22:00:00,3.9,54.62,0.0,140.0,0.0,0.0,0.0
2018-01-25 23:00:00,1.1,66.67,0.0,146.67,0.0,0.0,0.0
2018-01-26 00:00:00,0.0,72.19,0.0,115.0,0.0,0.0,0.0
2018-01-26 01:00:00,-1.1,79.06,0.0,53.33,0.0,0.0,0.0
2018-01-26 02:00:00,-1.7,79.66,1.5,20.0,0.0,0.0,0.0
2018-01-26 03:00:00,-2.2,83.06,0.0,0.0,0.0,0.0,0.0
2018-01-26 04:00:00,-2.8,87.34,0.0,0.0,0.0,0.0,0.0
2018-01-26 05:00:00,-2.8,91.13,0.0,0.0,0.0,0.0,0.0
2018-01-26 06:00:00,-3.3,91.1,0.0,220.0,0.0,0.0,0.0
2018-01-26 07:00:00,-2.67,92.81,0.0,10.0,0.0,0.0,0.0
2018-01-26 08:00:00,-2.8,87.34,0.0,230.0,2.0,13.0,2.0
2018-01-26 09:00:00,1.7,70.07,1.5,10.0,66.0,104.0,48.5
2018-01-26 10:00:00,5.6,55.97,2.1,20.0,233.5,448.0,93.5
2018-01-26 11:00:00,8.3,44.21,1.5,50.0,370.5,510.0,142.5
2018-01-26 12:00:00,10.6,33.08,3.1,105.0,455.0,473.0,195.0
2018-01-26 13:00:00,12.2,26.85,4.1,70.0,537.5,595.0,181.5
2018-01-26 14:00:00,13.9,23.01,3.1,130.0,444.0,355.5,232.0
2018-01-26 15:00:00,13.9,21.85,2.1,156.67,397.0,357.5,207.0
2018-01-26 16:00:00,13.9,19.86,0.0,136.67,337.0,432.0,149.5
2018-01-26 17:00:00,12.2,23.39,2.1,110.0,221.0,488.5,82.5
2018-01-26 18:00:00,10.6,31.43,0.0,60.0,57.0,140.0,38.5
2018-01-26 19:00:00,8.9,35.23,0.0,130.0,1.0,10.5,1.5
2018-01-26 20:00:00,8.3,34.85,0.0,123.33,0.0,0.0,0.0
2018-01-26 21:00:00,8.3,31.7,1.5,110.0,0.0,0.0,0.0
2018-01-26 22:00:00,7.8,34.54,0.0,110.0,0.0,0.0,0.0
2018-01-26 23:00:00,5.0,58.35,1.5,10.0,0.0,0.0,0.0
2018-01-27 00:00:00,5.6,55.97,1.5,20.0,0.0,0.0,0.0
2018-01-27 01:00:00,6.1,54.06,0.0,6.67,0.0,0.0,0.0
2018-01-27 02:00:00,6.1,51.41,1.5,30.0,0.0,0.0,0.0
2018-01-27 03:00:00,6.1,61.76,0.0,0.0,0.0,0.0,0.0
2018-01-27 04:00:00,7.2,62.84,0.0,0.0,0.0,0.0,0.0
2018-01-27 05:00:00,6.7,65.03,0.0,20.0,0.0,0.0,0.0
2018-01-27 06:00:00,6.7,67.42,1.5,20.0,0.0,0.0,0.0
2018-01-27 07:00:00,6.1,70.27,1.5,350.0,0.0,0.0,0.0
2018-01-27 08:00:00,6.1,73.37,1.5,30.0,0.5,0.0,0.5
2018-01-27 09:00:00,7.2,73.57,2.6,50.0,20.0,0.0,20.0
2018-01-27 10:00:00,8.9,70.83,2.1,50.0,85.5,6.0,83.5
2018-01-27 11:00:00,11.1,68.83,0.0,13.33,211.5,68.5,180.5
2018-01-27 12:00:00,13.9,63.95,2.1,160.0,384.0,251.5,245.0
2018-01-27 13:00:00,16.1,59.83,2.6,140.0,423.5,266.5,263.5
2018-01-27 14:00:00,16.7,62.03,3.1,170.0,227.5,39.0,204.5
2018-01-27 15:00:00,17.2,60.09,3.1,160.0,174.5,15.0,166.0
2018-01-27 16:00:00,17.2,60.09,2.6,160.0,149.0,25.0,138.0
2018-01-27 17:00:00,16.7,62.03,2.6,160.0,101.0,46.0,88.5
2018-01-27 18:00:00,15.0,72.0,0.0,0.0,40.5,18.5,37.5
2018-01-27 19:00:00,13.3,90.02,1.5,90.0,1.0,2.5,1.0
2018-01-27 20:00:00,12.2,100.0,1.5,10.0,0.0,0.0,0.0
2018-01-27 21:00:00,12.2,100.0,0.0,0.0,0.0,0.0,0.0
2018-01-27 22:00:00,12.2,100.0,0.0,345.0,0.0,0.0,0.0
2018-01-27 23:00:00,11.7,100.0,1.8,190.0,0.0,0.0,0.0
2018-01-28 00:00:00,11.7,100.0,0.75,10.0,0.0,0.0,0.0
2018-01-28 01:00:00,11.32,100.0,1.88,25.0,0.0,0.0,0.0
2018-01-28 02:00:00,11.1,100.0,1.7,23.33,0.0,0.0,0.0
2018-01-28 03:00:00,10.24,100.0,2.08,286.0,0.0,0.0,0.0
2018-01-28 04:00:00,9.4,100.0,0.0,0.0,0.0,0.0,0.0
2018-01-28 05:00:00,9.4,100.0,0.75,350.0,0.0,0.0,0.0
2018-01-28 06:00:00,9.4,100.0,2.1,15.0,0.0,0.0,0.0
2018-01-28 07:00:00,9.27,100.0,1.7,130.0,0.0,0.0,0.0
2018-01-28 08:00:00,9.4,100.0,1.5,20.0,0.5,0.0,0.5
2018-01-28 09:00:00,9.52,100.0,1.32,270.0,8.5,0.0,8.5
2018-01-28 10:00:00,10.0,100.0,0.38,350.0,21.0,0.0,21.0
2018-01-28 11:00:00,10.36,100.0,1.74,224.0,33.0,0.0,33.0
2018-01-28 12:00:00,11.1,100.0,2.1,360.0,65.5,0.0,65.5
2018-01-28 13:00:00,11.08,100.0,1.98,146.0,75.0,0.0,75.0
2018-01-28 14:00:00,11.82,100.0,1.36,10.0,69.5,0.0,69.5
2018-01-28 15:00:00,12.2,100.0,1.2,55.0,67.5,0.0,67.5
2018-01-28 16:00:00,12.87,100.0,2.23,40.0,40.0,0.0,40.0
2018-01-28 17:00:00,12.8,100.0,3.08,24.0,18.0,0.0,18.0
2018-01-28 18:00:00,12.85,100.0,2.85,342.5,5.5,0.0,5.5
2018-01-28 19:00:00,12.6,100.0,2.6,353.33,0.0,0.0,0.0
2018-01-28 20:00:00,12.2,100.0,3.43,23.33,0.0,0.0,0.0
2018-01-28 21:00:00,12.2,100.0,3.6,50.0,0.0,0.0,0.0
2018-01-28 22:00:00,12.13,100.0,2.93,33.33,0.0,0.0,0.0
